x,y,c
0.134362,0.146165,1
0.503848,0.335359,6
0.212465,0.0033023,1
0.341544,0.0807804,1
0.197468,-0.0518228,1
0.341369,0.0851023,1
0.340874,0.0605364,1
0.481133,-0.054214,7
0.485354,-0.167253,2
0.430512,-0.214744,2
0.605257,-0.165934,4
0.271291,-0.0932461,0
0.49665,-0.31274,2
0.27942,-0.11472,0
0.277232,-0.138961,0
0.221371,0.0428721,1
0.292626,0.0909258,1
0.28886,0.199272,8
0.425643,0.260212,8
0.193174,-0.0225346,1
0.245797,-0.12363,0
0.265945,0.216501,8
0.209759,0.10608,1
0.187365,0.154234,1
0.274399,0.25323,8
0.515819,-0.173813,2
0.48001,-0.105192,7
0.508316,-0.149722,4
0.550143,-0.254146,2
0.333499,0.00839681,1
0.33742,0.0153642,1
0.188081,0.275747,8
0.191994,0.27177,8
0.230695,0.130829,1
0.228506,0.177629,8
0.459602,0.203561,6
0.291995,0.0547638,1
0.296361,0.0772486,1
0.177849,0.0590481,1
0.305722,0.0855319,1
0.294637,0.0845698,1
0.254799,0.168551,8
0.237623,0.213619,8
0.247307,0.120768,1
0.268628,0.00571335,1
0.28246,0.0483529,1
0.261022,0.0695811,1
0.267542,0.0593495,1
0.235454,0.284204,8
0.0829475,0.0984473,1
0.432552,-0.200148,2
0.347088,-0.10106,0
0.334709,-0.154589,0
0.363289,-0.142467,0
0.246717,-0.0275901,1
0.162787,0.0405308,1
0.303979,-0.13052,0
0.287927,-0.126486,0
0.401824,-0.191969,0
0.384468,-0.156277,0
0.510014,-0.237494,2
0.328068,-0.0127624,0
0.308886,-0.127669,0
0.418749,-0.190604,2
0.321163,-0.101175,0
0.304211,-0.105416,0
0.266021,-0.149089,0
0.158707,0.132321,1
0.198154,0.0134917,1
0.177273,0.0839053,1
0.225439,-0.0222868,1
0.196044,-0.0367571,1
0.148286,0.050705,1
0.116821,0.0998266,1
0.190317,0.0640613,1
0.166151,0.0163567,1
0.223196,-0.0194959,1
0.144184,0.0304474,1
0.0529399,0.1142,1
0.0932387,0.14676,1
0.0998037,0.276246,8
0.119968,0.0809107,1
0.194957,0.083188,1
0.350173,-0.184839,0
0.515781,-0.189131,2
0.697113,-0.55772,5
0.364018,-0.125544,0
0.517977,0.0179053,7
0.237016,-0.0137875,1
0.678904,0.0137613,11
0.759861,-0.189795,4
0.610007,0.0367582,7
0.55657,-0.214384,4
0.332312,-0.0946155,0
0.343849,-0.0668773,0
0.352704,-0.218823,0
0.374661,-0.132094,0
0.630704,-0.206066,4
0.513076,-0.034513,7
0.656987,-0.20142,4
0.586038,-0.194004,4
0.4422,-0.171912,2
0.640126,-0.375155,5
0.454162,-0.199075,2
0.437361,-0.140562,0
0.381322,-0.294773,2
0.360273,-0.198001,0
0.323573,-0.080257,0
0.354332,-0.0368316,0
0.384285,-0.254163,2
0.538217,-0.249376,2
0.27859,-0.00589175,1
0.653661,-0.313521,5
0.304723,-0.306246,2
0.5447,-0.450555,5
0.472659,-0.272154,2
0.555193,-0.309096,2
0.487785,-0.0293705,7
0.403615,-0.217907,2
0.759784,-0.393578,5
0.494964,-0.170882,2
0.666852,-0.349139,5
0.201722,0.0352996,1
0.460096,-0.314993,2
0.701376,-0.239865,4
0.390225,0.184475,8
0.231505,0.298486,8
0.538553,-0.124841,4
0.123435,0.206963,8
0.428502,-0.00186595,7
0.796839,-0.329072,5
0.545499,0.11232,7
0.538494,-0.247196,2
0.514595,-0.174371,2
0.434671,0.0310756,7
0.453992,-0.121309,0
0.426255,-0.12951,0
0.264246,0.00367417,1
0.467153,-0.254365,2
0.472933,-0.271492,2
0.437283,-0.235143,2
0.396553,-0.165029,0
0.361643,-0.0706749,0
0.438964,0.0309582,7
0.504772,-0.290556,2
0.413712,-0.270236,2
0.581856,-0.332934,2
0.568468,-0.25416,2
0.721132,-0.379738,5
0.710629,-0.52099,5
0.526574,-0.368374,2
0.457706,-0.210289,2
0.470222,-0.249623,2
0.597238,-0.403527,5
0.378125,0.043077,7
0.459552,-0.0440661,7
0.312825,0.00587129,1
0.401484,0.312027,8
0.177707,0.270571,8
0.150055,0.0451265,1
0.205561,0.129481,1
0.253619,0.0334665,1
0.22055,0.0502203,1
0.296724,0.0931618,1
0.471388,-0.389664,2
0.479601,-0.33146,2
0.465292,-0.381058,2
0.320752,-0.233887,0
0.342012,-0.156378,0
0.155034,0.227375,8
0.139235,0.112184,1
0.263303,-0.00962059,1
0.172806,0.0997655,1
0.431616,-0.325013,2
0.305372,-0.18142,0
0.40622,-0.158258,0
0.397779,-0.0431446,7
0.472398,0.130005,7
0.440298,-0.0978194,7
0.447059,-0.215201,2
0.225867,0.036524,1
0.332789,0.140452,8
0.357858,0.0778266,7
0.348647,0.0213469,7
0.323299,-0.138551,0
0.466805,-0.0733963,7
0.399701,0.026281,7
0.499261,-0.0419068,7
0.315843,0.0398555,1
0.553918,-0.145506,4
0.384158,0.00723717,7
0.578106,-0.223352,4
0.452085,-0.223425,2
0.242752,0.0959152,1
0.289335,-0.0681346,0
0.436949,-0.137851,0
0.524647,-0.148688,4
0.557612,-0.125237,4
0.418617,-0.0595933,7
0.418349,-0.255259,2
0.387254,-0.1994,0
0.475077,-0.301726,2
0.345819,-0.0332352,0
0.585025,-0.316646,2
0.285372,0.187569,8
0.547166,-0.21523,2
0.442261,0.0370563,7
0.154452,0.177363,1
0.418111,0.00516913,7
0.543409,-0.197547,4
0.280763,0.0150922,1
0.361567,-0.20982,0
0.484202,-0.348239,2
0.28303,-0.0190775,1
0.418516,-0.250976,2
0.617275,-0.412045,5
0.595386,-0.465761,5
0.431854,-0.300956,2
0.444332,-0.265805,2
0.250037,0.221853,8
0.438355,-0.117303,0
0.382458,-0.0846614,0
0.489837,-0.31626,2
0.529919,-0.292963,2
0.282173,0.168852,8
0.331222,-0.0827158,0
0.615248,-0.140099,4
0.350385,0.0671493,7
0.576774,0.0728333,7
0.20637,0.183531,8
0.230567,-0.0420991,1
0.0916559,0.137381,1
0.390227,0.0226577,7
0.237545,0.258944,8
0.318958,0.0557591,1
0.140788,-0.0651041,1
0.481692,-0.328736,2
0.510838,-0.330193,2
0.33326,-0.0449528,0
0.192462,0.248808,8
0.337797,-0.105016,0
0.186513,0.0660801,1
0.174793,0.213573,8
0.27751,0.0710793,1
0.324224,-0.029957,0
0.233239,0.0922243,1
0.330401,0.0974731,1
0.200638,0.164862,1
0.303039,0.114309,1
0.475869,-0.100373,7
0.228419,0.219182,8
0.495967,-0.28469,2
0.60214,-0.209688,4
0.597703,0.567721,3
0.392719,-0.142798,0
0.418515,-0.280659,2
0.154096,0.15278,1
0.440616,0.115052,7
0.582013,0.223757,6
0.413697,-0.0754051,7
0.521596,0.197088,6
0.568861,0.25248,6
0.471947,0.122916,7
0.267477,0.399417,8
0.281291,0.330925,8
0.199131,0.259952,8
0.338055,0.0799829,1
0.487062,-0.216026,2
0.684752,-0.34076,5
0.587413,-0.273245,2
0.553746,-0.223712,2
0.511946,-0.19139,2
0.510261,-0.23113,2
0.589509,-0.338719,2
0.600483,-0.350975,5
0.732691,-0.493745,5
0.570077,-0.330895,2
0.430857,-0.205152,2
0.178592,0.172157,1
0.217313,0.326443,8
0.316019,0.119891,1
0.513244,-0.192283,2
0.488907,-0.115922,7
0.324827,0.0743565,1
0.245229,-0.110409,0
0.695752,-0.540718,5
0.699954,-0.535308,5
0.370324,-0.140594,0
0.264261,0.325236,8
0.588135,-0.307623,2
0.213776,0.355497,8
0.241731,-0.175493,0
0.50884,0.116989,7
0.478346,0.274975,6
0.453019,0.225443,6
0.274164,0.15576,8
0.248415,-0.0406431,1
0.287808,0.0403986,1
0.575764,-0.322987,2
0.679489,-0.342959,5
0.607947,-0.194729,4
0.606121,-0.0913595,4
0.401069,0.308896,8
0.213718,0.298067,8
0.18997,0.110069,1
0.262652,0.152925,1
0.277674,0.181075,8
0.314552,0.055509,1
0.398978,0.199036,8
0.279763,0.304977,8
0.352569,0.266883,8
0.455816,0.269085,6
0.50521,0.112887,7
0.406312,-0.0739341,0
0.374679,-0.0221876,7
0.34011,0.0114319,1
0.400555,0.192296,8
0.436248,0.193463,6
0.571213,0.0329803,7
0.401771,0.0488363,7
0.531123,0.0260623,7
0.461954,-0.0276458,7
0.524323,-0.146207,4
0.48418,-0.0768673,7
0.301417,0.145632,8
0.278321,0.167955,8
0.267715,0.191294,8
0.210092,0.160326,1
0.278104,0.114028,1
0.396646,0.187093,8
0.292468,0.0925048,1
0.380321,0.00236278,7
0.468711,0.299639,6
0.407593,0.210766,8
0.528787,0.21537,6
0.356798,0.0625496,7
0.631015,-0.110794,4
0.443936,0.0436352,7
0.269685,0.0654677,1
0.68645,0.369995,6
0.453171,0.109258,7
0.668689,0.185012,6
0.475752,-0.0879642,7
0.463324,-0.179483,2
0.540279,0.0491449,7
0.310435,0.133567,1
0.374318,0.0460069,7
0.493155,0.113857,7
0.627782,-0.189325,4
0.478307,-0.120633,7
0.688493,-0.317699,5
0.798827,-0.358402,5
0.6796,-0.317355,5
0.469871,-0.1961,2
0.331147,0.118389,1
0.292836,0.155877,8
0.527944,-0.0782815,7
0.603258,0.204615,6
0.614349,-0.154419,4
0.47269,0.0177389,7
0.693612,-0.25383,4
0.40851,0.103298,7
0.34299,0.224888,8
0.413117,0.413728,8
0.447065,-0.025408,7
0.354361,0.200047,8
0.909566,-0.103219,12
0.360911,0.379076,8
0.323476,0.137663,8
0.0844228,-0.143713,0
0.454301,0.32048,6
0.529382,0.446545,6
0.511124,0.315167,6
0.593392,-0.0800359,4
0.770253,-0.212696,4
0.205406,-0.0996847,0
0.40053,0.398422,8
0.443339,0.394029,6
0.4982,0.253165,6
0.710673,-0.223051,4
0.39021,0.0387123,7
0.535917,0.000520723,7
0.518508,0.0600593,7
0.362909,0.0416276,7
0.515868,-0.0857127,7
0.353956,0.0138593,7
0.469045,0.0646879,7
0.564411,-0.156428,4
0.391862,0.0926343,7
0.305791,0.119577,1
0.292339,0.138461,1
0.421188,0.0387204,7
0.546901,-0.0160481,7
0.367024,-0.00212782,7
0.439382,-0.044628,7
0.530109,0.115466,7
0.299911,0.0493217,1
0.351465,0.026476,7
0.376461,0.075053,7
0.553353,-0.348701,2
0.493192,0.269698,6
0.480699,0.265094,6
0.539638,0.351561,6
0.527981,0.22622,6
0.580479,0.249984,6
0.607724,0.323854,6
0.454564,-0.0683022,7
0.516343,-0.150627,4
0.414028,0.347814,8
0.431389,0.0951403,7
0.517941,-0.0548754,7
0.461219,0.125542,7
0.426228,0.0564138,7
0.370395,0.094575,7
0.412926,0.020556,7
0.377505,0.0665721,7
0.413477,0.0258747,7
0.188343,0.193178,8
0.459244,0.157049,7
0.403114,0.118146,7
0.414512,0.0526617,7
0.433791,0.0781771,7
0.478301,0.164933,7
0.300276,0.171837,8
0.343562,0.353605,8
0.513538,0.326062,6
0.474016,0.300173,6
0.363558,-0.238173,0
0.373102,0.0464179,7
0.482989,0.248221,6
0.195253,0.0713514,1
0.801129,-0.0822282,11
0.90835,-0.120467,12
1.09064,-0.129779,12
0.572719,0.00561246,7
0.867509,-0.240443,12
0.707847,0.158596,11
0.643537,0.199269,6
0.266267,0.359573,8
0.745486,-0.243388,4
0.814934,-0.287644,12
0.82455,-0.240262,12
0.398769,0.268953,8
0.635454,-0.134402,4
0.650795,-0.0521759,4
0.629058,-0.114964,4
0.733751,-0.220195,4
0.684325,-0.290572,5
0.741624,-0.231188,4
0.703935,-0.198684,4
0.737076,-0.198805,4
0.617515,-0.152408,4
0.644306,-0.168398,4
0.64366,0.0298799,11
0.63648,0.0120371,7
0.775315,-0.0123262,11
0.802205,0.253565,11
0.692955,-0.0164226,11
0.648499,-0.015564,4
0.627328,-0.0595284,4
0.575303,0.0640898,7
0.710677,-0.0127277,11
0.684866,-0.0503561,4
0.610321,-0.0409237,4
0.675777,-0.0154675,4
0.667666,-0.0260444,4
0.82866,-0.215207,12
0.495426,0.0153803,7
0.591398,0.0165518,7
0.727647,-0.147833,4
0.745259,-0.164126,4
0.52299,0.092562,7
0.421929,0.0464659,7
0.629698,-0.0776083,4
0.695659,0.0198935,11
0.648601,0.0773323,11
0.617551,0.0525154,7
0.418825,0.256422,8
0.647998,0.0642615,11
0.655742,0.00963935,11
0.415311,0.287159,8
0.166838,-0.0502907,1
0.626583,-0.0906353,4
0.5109,0.26056,6
0.483563,0.274388,6
0.235659,0.0802552,1
0.413427,0.307549,8
0.554292,0.239215,6
0.650198,-0.0761462,4
0.6633,-0.0200129,4
0.674432,-0.0387037,4
0.680777,-0.00752944,11
0.688174,-0.0584843,4
0.582817,0.0630319,7
0.415468,0.134395,7
0.675673,-0.0552135,4
0.65907,-0.0431039,4
0.706261,-0.168714,4
0.652423,-0.103458,4
0.785745,-0.0725461,11
0.575177,0.081841,7
0.74894,-0.00197852,11
0.593065,-0.0293636,7
0.592918,-0.10063,4
0.65092,-0.192865,4
0.652141,-0.110562,4
0.719012,-0.244058,4
0.549893,-0.0516874,7
0.4729,0.0226596,7
0.782844,-0.131645,4
0.654969,-0.124069,4
0.654404,0.058233,11
0.744999,-0.12079,4
0.57039,0.351871,6
0.663616,0.209533,6
0.379584,0.268396,8
0.396161,0.195813,8
0.488727,0.0838899,7
0.524319,0.170238,6
0.450905,0.18462,6
0.650163,-0.138645,4
0.606622,0.0338592,7
0.61868,-0.0788997,4
0.546771,-0.0632768,7
0.474528,-0.0132152,7
0.436276,0.538039,8
0.665131,0.0293099,11
0.653136,-0.0546454,4
0.659446,-0.0271336,4
0.63377,-0.100282,4
0.62219,-0.079754,4
0.70485,0.0931637,11
0.670027,0.310128,6
0.624152,-0.00956533,4
0.587564,0.0947575,7
0.613121,-0.0300321,4
0.530077,0.327463,6
0.492253,0.202978,6
0.669406,0.237058,6
0.619551,0.147122,6
0.667734,0.00680944,11
0.74141,0.0899626,11
0.527257,0.313043,6
0.862682,-0.220708,12
0.796444,-0.190516,4
0.784497,0.0235897,11
0.815853,0.0144859,11
0.778436,-0.064776,11
0.250145,0.0322102,1
0.820984,-0.187755,12
0.834453,-0.0768353,11
0.731585,-0.00863744,11
0.737999,-0.00104187,11
0.653502,-0.145121,4
0.56946,-0.0346031,7
0.638052,-0.147806,4
0.640324,-0.261854,4
0.213029,0.0705332,1
0.788921,-0.249746,12
0.63302,-0.127572,4
0.590424,-0.133559,4
0.715003,-0.229294,4
0.632972,-0.152151,4
0.701559,-0.00870348,11
0.608216,-0.0387429,4
0.648486,-0.0948825,4
0.860572,-0.0255044,11
0.871742,-0.0486865,11
0.7773,0.197541,11
0.83903,0.183101,11
0.82426,0.371619,3
0.901779,0.250798,10
0.941088,0.108879,11
0.695424,0.155448,11
1.10836,-0.0481598,9
0.933065,-0.0128535,11
0.740164,0.0531323,11
0.93678,0.336167,10
0.810932,0.464352,3
0.821655,0.222401,11
1.02701,0.0731191,9
1.01066,0.337519,10
0.864525,0.415797,3
0.956126,0.304565,10
0.929947,0.217786,10
0.662951,0.177743,6
0.791856,0.0110395,11
1.00681,-0.0676569,12
1.1996,0.0437763,9
1.18021,0.0094062,9
1.24403,0.107049,9
1.21253,0.0594533,9
1.02413,-0.118008,12
0.886872,0.136377,11
1.06564,0.141929,10
1.18401,0.0101666,9
0.949276,0.00542446,11
0.846554,0.0133477,11
0.974638,-0.12137,12
1.05875,-0.103249,12
0.546772,0.249282,6
0.654636,0.130689,6
0.657318,0.161318,6
0.91768,0.107482,11
1.18947,0.0224495,9
1.06516,0.453325,10
1.05506,0.392315,10
1.07199,0.556683,10
0.869539,0.63745,3
1.13172,0.396343,10
0.956107,0.609587,3
0.876076,0.565988,3
1.33448,0.25549,9
1.21913,0.0778888,9
1.23801,0.107551,9
1.27251,0.158567,9
0.590942,0.0976573,7
0.804419,-0.11461,4
0.557769,0.0832255,7
0.544667,0.103437,7
0.566956,0.0574551,7
0.806061,-0.0270062,11
0.928506,-0.183013,12
0.788214,-0.190322,4
0.692625,-0.234547,4
0.689716,-0.193813,4
0.562561,-0.0701678,4
0.850496,-0.332766,12
0.76624,-0.11379,4
0.734556,-0.234974,4
0.464996,0.164382,7
0.271209,0.249491,8
0.907302,0.272749,10
1.15938,0.0763492,9
0.705172,0.234343,6
1.2415,0.175358,9
1.15624,0.0449855,9
1.24226,0.147773,9
1.11383,0.18116,10
0.987376,-0.171417,12
0.90516,-0.275738,12
0.942088,-0.0626599,12
0.943113,-0.00580985,11
0.957265,0.307783,10
0.827895,0.168777,11
0.84685,0.382509,10
0.647656,0.436343,3
0.842778,0.372722,10
0.859205,0.211082,11
0.766798,0.312575,6
0.710269,0.538188,3
0.842943,0.0812271,11
0.898772,0.0680756,11
0.855882,0.0628335,11
0.94028,0.243852,10
0.880892,0.0691065,11
0.769466,-0.0219468,11
0.855065,-0.0645593,11
0.879104,0.00472435,11
0.976016,0.000281416,11
0.961913,-0.0351498,11
0.86288,-0.00932855,11
0.882692,0.0862154,11
0.647192,0.177398,6
1.00262,-0.089663,12
0.843143,0.0512708,11
0.843789,-0.0712518,11
0.740678,0.0511585,11
0.774241,-0.227952,4
0.84287,-0.1328,12
0.739676,0.00936284,11
0.878276,-0.0926797,12
0.74123,-0.111474,4
0.687003,-0.0767089,4
0.611775,0.0221783,7
0.856642,-0.0351003,11
0.694122,-0.057456,4
0.85842,-0.0321983,11
0.925133,0.0805841,11
0.709278,-0.0172192,11
0.897171,-0.00223967,11
0.684294,-0.00854094,11
0.565298,0.371571,6
0.83374,0.473533,3
0.896754,0.490565,3
0.69682,0.378332,6
0.762997,0.416876,3
0.90183,0.581331,3
0.751562,0.389201,3
0.624448,0.260264,6
0.510626,0.489767,6
0.634585,0.346048,6
0.80305,0.770376,3
0.666788,0.608455,3
0.679493,0.613333,3
0.815209,0.484628,3
0.934587,0.622596,3
0.82934,0.342909,10
0.860737,0.381378,10
0.825474,0.447007,3
0.54561,0.0851724,7
0.521135,0.159042,6
0.801986,-0.10535,4
0.733857,-0.0276384,11
0.760484,-0.0495475,11
0.764461,-0.0947529,4
0.690118,-0.0226727,4
0.604295,0.473224,3
0.710826,0.0403647,11
0.751932,-0.180858,4
0.526391,0.113771,7
0.792476,0.169553,11
0.710426,0.222949,6
0.789941,0.228691,11
0.880617,0.1013,11
0.882407,0.133819,11
0.906272,0.129407,11
0.830341,0.135312,11
0.82169,0.228601,11
0.77984,0.39247,3
0.790298,0.375045,3
0.721212,0.507184,3
0.742839,0.0196705,11
0.885617,0.153332,11
0.884199,0.198522,11
0.615284,-0.0881417,4
0.808996,-0.190678,12
0.827866,-0.149567,12
0.770209,-0.185698,4
0.828711,0.0393786,11
0.613521,0.0852143,7
0.593996,0.178223,6
0.99434,-0.186046,12
0.89789,-0.0727098,11
0.863503,-0.0523729,11
0.888616,0.0556621,11
0.957612,0.0494971,11
0.915566,0.0299237,11
0.826738,0.207818,11
0.874205,0.288173,10
0.840826,0.461414,3
0.854366,0.343222,10
0.896643,0.471283,3
0.891723,0.237941,10
0.728886,0.607635,3
1.10187,0.175724,10
0.868662,0.443421,3
1.11792,0.169193,9
0.810829,-0.0581624,11
0.911464,0.166293,11
0.804411,-0.0220835,11
0.76683,-0.023198,11
0.825877,0.140946,11
1.12879,0.175646,9
0.911182,-0.0372572,11
0.819279,0.00526624,11
0.964222,-0.042528,12
0.783649,0.209689,11
0.675195,-0.078885,4
0.833124,-0.16045,12
0.278835,0.19206,8
0.588731,0.0183729,7
0.734568,-0.278755,5
0.591086,-0.0937616,4
0.724842,0.396221,3
0.645768,0.683436,3
0.822047,0.499546,3
0.493279,0.500877,3
0.681282,0.356594,6
0.340248,-0.0561523,0
0.797157,0.000284433,11
0.575642,0.0786024,7
0.771931,-0.165244,4
0.761159,-0.0677153,4
0.881018,-0.153689,12
0.74702,-0.00870019,11
0.962777,-0.188643,12
0.898569,-0.0588475,11
1.01385,-0.102279,12
0.95931,-0.155444,12
0.908731,-0.0389909,11
0.787835,-0.1517,4
0.525435,-0.134156,4
0.443214,-0.0214068,7
0.734431,-0.204369,4
0.525514,0.213927,6
0.504863,-0.226287,2
0.530702,0.0703077,7
0.607452,-0.0308432,4
0.692527,-0.0729223,4
0.712642,-0.0880847,4
0.723842,0.0250032,11
0.70833,-0.0245759,11
0.750629,0.0987365,11
0.612443,0.181978,6
0.884008,0.294015,10
0.784346,0.0971433,11
0.736359,0.517881,3
0.772219,0.0971661,11
0.776818,0.0232454,11
0.811176,0.155057,11
0.89264,0.363322,10
0.571997,0.471803,3
1.1078,0.304094,10
1.06546,0.5565,10
1.07301,0.554699,10
1.22565,0.225932,9
1.18514,0.432379,10
1.35533,0.439212,10
1.27649,0.314899,10
1.29021,0.440743,10
1.05706,-0.0444571,9
1.01433,0.0497189,11
0.631754,-0.167119,4
0.668036,-0.235772,4
1.441,0.34415,9
0.686797,-0.21466,4
0.694874,-0.198584,4
0.698767,-0.208992,4
0.587433,-0.0044978,7
0.689257,-0.248728,4
0.682266,-0.193119,4
0.690803,-0.281666,5
0.651154,-0.109914,4
0.644347,-0.0851522,4
0.681912,-0.225777,4
0.673988,-0.256049,4
0.70048,-0.259281,4
0.790306,0.0865267,11
0.565786,-0.0263658,7
0.979502,0.00187141,11
1.08409,0.0317411,9
1.18224,0.052253,9
1.26892,-0.000469148,9
0.966038,0.179869,10
1.36338,0.20603,9
1.09711,0.28018,10
1.1033,0.269354,10
1.14405,0.25484,10
1.18319,0.0879125,9
0.995351,0.109972,11
0.6978,0.442464,3
1.13313,0.213764,10
1.0676,0.327795,10
1.07224,0.313466,10
1.03683,0.281299,10
0.96476,0.238444,10
0.962809,0.126523,11
1.0067,0.209182,10
0.792116,0.446905,3
0.997293,0.369308,10
0.806315,0.458813,3
0.754208,0.56896,3
1.18014,0.168907,9
0.845362,0.566451,3
0.98493,0.510843,10
1.04502,0.302129,10
0.976153,0.448311,10
0.963457,0.518759,10
1.02424,0.712213,3
1.00513,0.34405,10
0.661401,0.188154,6
1.01152,0.356166,10
1.07819,0.543771,10
1.03142,0.402141,10
1.07029,0.197901,10
1.01857,0.307667,10
1.09305,0.52661,10
1.03147,0.409164,10
0.921205,0.411426,10
0.974312,0.48803,10
0.707895,0.313966,6
0.526736,0.279708,6
0.577815,0.115825,7
0.559575,0.197851,6
0.545296,0.421283,6
0.513508,0.382063,6
0.546213,0.313115,6
0.548706,0.404278,6
0.58043,0.373657,6
0.539105,0.492102,3
0.777127,0.426539,3
0.501201,0.390392,6
0.82016,0.50023,3
0.929096,0.289339,10
1.21359,0.0438194,9
0.708963,-0.0279446,11
0.665426,0.110999,11
0.890295,-0.281547,12
0.502514,0.126294,7
0.549458,0.522831,3
0.639054,0.244258,6
0.694288,0.239097,6
0.607313,0.0550386,7
0.564428,0.0370646,7
0.285053,0.379493,8
0.82695,0.517351,3
0.893276,0.337499,10
0.832506,0.451733,3
0.793499,-0.00343589,11
0.749196,0.0588726,11
0.547996,0.109603,7
0.690216,0.00191601,11
0.651981,0.0259587,11
1.02395,-0.100833,12
0.829497,-0.0388087,11
0.686419,-0.0967469,4
0.501418,0.115285,7
0.699341,-0.0156565,11
0.919518,-0.232492,12
1.29675,0.096781,9
1.21906,-0.0639741,9
1.00649,0.131994,10
1.17413,-0.000322563,9
0.867807,-0.0725188,11
1.00679,-0.292602,12
1.07858,0.375699,10
0.92526,0.155595,11
0.941531,0.131815,11
1.00544,0.0340432,11
0.917405,-0.110047,12
0.84861,-0.0838986,11
0.942742,-0.105205,12
1.11816,0.0762829,9
0.641426,0.124461,6
0.867045,0.224878,11
1.18968,0.219891,9
1.11245,0.049781,9
0.812972,-0.024428,11
0.87426,-0.174992,12
0.973105,0.120052,11
0.979204,0.514953,10
1.07907,0.260314,10
0.98532,0.420874,10
0.944851,0.363645,10
0.995881,0.268817,10
0.629281,-0.0712225,4
0.683289,-0.0845005,4
0.922745,-0.270879,12
0.785694,0.1426,11
0.748237,-0.1626,4
0.761528,-0.17791,4
0.736247,-0.149781,4
0.543257,0.0324936,7
0.999726,-0.288553,12
1.06453,-0.254599,12
0.959174,-0.0441305,12
0.468886,0.110892,7
0.963353,-0.337573,12
0.91039,-0.372754,12
0.907995,-0.290791,12
0.782896,-0.164652,4
0.928277,-0.314667,12
0.824243,-0.210723,12
0.794802,-0.37473,5
0.668484,-0.0926833,4
0.556112,-0.0553839,7
0.807805,-0.283997,12
0.867588,-0.288951,12
0.974665,-0.297402,12
0.535856,0.0375477,7
0.535229,-0.0797266,7
0.54916,0.238956,6
0.768348,0.0790586,11
0.75315,0.0480633,11
0.745979,0.0106611,11
0.56378,0.116575,7
0.757557,0.0367478,11
0.704168,0.227216,6
0.409756,0.149608,7
0.36919,0.0785092,7
0.380262,0.100561,7
0.696496,-0.134288,4
1.16521,0.0725771,9
0.497774,0.127155,7
0.63942,0.192047,6
0.943729,0.354958,10
0.513697,0.00336131,7
0.705853,0.315082,6
0.704164,0.268942,6
0.753658,0.0519503,11
0.710971,0.152902,11
0.687941,0.136575,11
0.610221,0.132692,6
0.73589,0.0578734,11
0.705923,0.0852087,11
1.22902,0.249,9
1.07426,0.293387,10
1.01063,0.377592,10
1.03743,0.286158,10
1.05751,0.301926,10
1.1731,0.346447,10
0.892031,0.615583,3
0.450001,0.348553,6
0.588027,0.205626,6
0.564201,0.177514,6
0.423394,0.21923,8
0.45238,0.0517808,7
0.702542,0.0637805,11
0.420801,0.111685,7
0.500932,0.138945,7
0.453961,0.187236,6
1.00183,0.387293,10
0.810831,0.442026,3
0.824722,0.361989,10
0.974779,0.336813,10
0.854282,0.0141483,11
1.12862,0.358021,10
0.355177,0.166492,8
0.477084,-0.334769,2
0.697635,0.347975,6
0.434988,0.163778,7
0.458797,0.00592061,7
0.329207,0.199083,8
0.314641,0.159929,8
0.52406,0.463363,6
0.375404,0.353093,8
0.432924,0.068677,7
0.703858,0.440327,3
0.341984,0.316339,8
0.502696,0.087821,7
0.696691,0.602144,3
0.479547,0.230768,6
0.569663,0.314487,6
0.347854,0.303113,8
0.579128,0.33743,6
0.656888,0.471218,3
0.0901905,0.00878089,1
0.684571,0.272916,6
0.614752,0.0513351,7
0.429369,0.247527,8
0.349053,0.0164473,7
0.359072,-0.0384133,0
0.533906,0.26326,6
0.474948,0.382387,6
0.495112,0.525032,3
0.398482,0.183144,8
0.265464,-0.107166,0
0.432854,0.230336,8
0.519068,-0.0403742,7
0.372857,0.0868426,7
0.403932,0.0852652,7
0.366226,0.0325575,7
0.617703,0.2852,6
0.715605,0.187015,11
0.258843,0.316945,8
0.497085,-0.104435,7
0.569013,-0.10521,4
0.269379,0.18557,8
0.503659,-0.00700031,7
0.576435,-0.0918321,4
0.541866,-0.0674041,7
0.470465,0.0190842,7
0.46299,0.113568,7
0.497325,0.0635647,7
0.509078,-0.0670363,7
0.285931,0.323514,8
0.366091,0.22728,8
0.604951,-0.117756,4
0.424962,0.146748,7
0.783561,-0.506204,5
0.565581,-0.181092,4
0.769709,-0.453257,5
0.757902,-0.272212,5
0.532619,-0.198593,2
0.233429,0.248588,8
0.359857,0.216516,8
0.396154,-0.0339207,7
0.500219,-0.127307,4
0.440124,0.0297383,7
0.498615,-0.00619836,7
0.423954,-0.108407,0
0.554388,-0.137676,4
0.352734,-0.0403313,0
0.332415,-0.0696305,0
0.381332,0.0252965,7
0.366089,0.0672169,7
0.347227,0.101243,1
0.370775,0.256348,8
0.446874,0.0102154,7
0.332385,0.222429,8
0.420413,0.327994,8
0.190066,0.186125,8
0.360421,-0.122822,0
0.447526,-0.124087,0
0.442661,-0.107867,0
0.259537,0.11411,1
0.459977,-0.192227,2
0.494311,-0.18653,2
0.388656,-0.039374,7
0.253888,0.063141,1
0.590371,-0.347438,5
0.52937,-0.267556,2
0.443029,-0.134742,0
0.465687,-0.277893,2
0.452793,-0.0660584,7
0.296424,-0.0580192,0
